"noun","n"
"이렇게된김에새폰장만한다시발",1
"이름",1
"이모",1
"이모부",1
"이모티콘",1
"이번주",1
"이번콘",1
"이쁜옷찾기가",1
"이상",1
"이상한거",1
"이시간",1
"이시대의참리다",1
"이야기",1
"이용자메모",1
"이용하면",1
"이유",1
"이자빨아서",1
"이제끝낫는데",1
"이제뭔재미로살지",1
"이제봤는데",1
"이젠",1
"이해해주",1
"인거",1
"인사똑바로안해",1
"인사해",1
"인생",1
"인스타올린곳",1
"인싸가뭔데",1
"인싸고",1
"인싸네",1
"인싸들",1
"인싸들이",1
"인싸들한테",1
"인싸스럽고",1
"인싸처럼",1
"인싸코스프레",1
"인싸패션하고",1
"인앤아웃",1
"인앤아웃글",1
"인앤아웃이",1
"인정",1
"인터넷방송",1
"일간진입",1
"일등",1
"일반인",1
"일본",1
"일본드라마",1
"일본드라마좋아함",1
"일본어교실",1
"일본에",1
"일본여성",1
"일본인",1
"일부러전화한거임",1
"일애",1
"일욜콘",1
"일욜콘끝나고",1
"일정",1
"일하기싫다",1
"읽노",1
"읽씹",1
"읽씹즈",1
"임병장",1
"입개르",1
"입국",1
"입대보단",1
"입맛떨어지네",1
"입모양",1
"입벌림",1
"입을꺼",1
"입장번호",1
"입장하면",1
"입장해",1
"있는거",1
"있었노",1
"있었농",1
"있었자너",1
"자극하",1
"자기싫다",1
"자기전",1
"자두됨",1
"자랑가본적은",1
"자리바꾸",1
"자신",1
"자야",1
"자장가",1
"자정",1
"자칭",1
"자켓",1
"작성글",1
"잔잔하니",1
"잔치",1
"잘내리노",1
"잘데도없고",1
"잘먹겟슴당",1
"잘먹노후루루룩",1
"잘먹는거신기하네",1
"잘먹어",1
"잘먹으니깐",1
"잘모르겠네요",1
"잘바꿨네",1
"잘받아주네",1
"잘보려고",1
"잘아시노",1
"잘안보는",1
"잘자요굿나잇",1
"잘치노",1
"잠실",1
"잠좀자요",1
"잡담",1
"잡은거맞음",1
"잡이",1
"잡일이나하",1
"장갑끼",1
"장동건씨",1
"장르",1
"장미여관",1
"장사",1
"장염",1
"재기차",1
"재떡상",1
"재력",1
"재미",1
"재밌다",1
"재밌음",1
"재방",1
"재입개루",1
"재주",1
"재즈",1
"재즈같은거",1
"재즈페스티벌",1
"저거못보는",1
"저게다얼마여",1
"저구",1
"저기어디야",1
"저놈",1
"저런데",1
"저런목소리",1
"저렇게잘먹지",1
"저번",1
"저어",1
"저정도빨았는데",1
"저정도빨았으면",1
"적당히",1
"적음",1
"전꺼가",1
"전모텔",1
"전설",1
"전에신청",1
"전역복",1
"전염중",1
"전쟁",1
"전쟁나면",1
"전화가",1
"전화가자",1
"전화각",1
"전화왔네",1
"전화한거",1
"절반",1
"점검좀",1
"정공새끼들이",1
"정답",1
"정도",1
"정도나",1
"정도있었는데",1
"정리",1
"정말궁금해서",1
"정보",1
"정복",1
"정연오빠결혼해주세요",1
"정전머냐",1
"정직미소",1
"정품쓰",1
"제가오늘느낀건데요",1
"제대",1
"제와피커피마시고잇넼",1
"제왑",1
"제왑하고",1
"제일처음한거",1
"젤리새끼들",1
"젤리쉨들",1
"젬캐리받고싶다",1
"조선족",1
"조용히해",1
"조직",1
"조짐",1
"조케따",1
"조합",1
"조회수",1
"존나더럽네",1
"존나많던데",1
"존나맛잇네",1
"존나비싸네",1
"존나어렵네",1
"존버",1
"존버안한",1
"존버인거냐",1
"존예인데",1
"존재의미가",1
"졸세",1
"졸커네",1
"좀어려웠는데",1
"좆같아질꺼",1
"좆구보러갈까",1
"좆되농",1
"좆론",1
"좆세븐",1
"좆이플에",1
"좆키즈",1
"좆퍼링때매",1
"좋곘다",1
"좋은표",1
"좌석구해",1
"좌석원하면",1
"좌파스타일",1
"죶나",1
"주가",1
"주거",1
"주먹",1
"주변",1
"주의할점",1
"주인이모",1
"주입중",1
"주작",1
"주최",1
"주호민",1
"죽을수도",1
"죽인거",1
"준비중",1
"줄서는거",1
"줄서야해",1
"중간",1
"중간열",1
"중계안달리",1
"중계어떰",1
"중계하고쳐자빠졌노",1
"중국어",1
"중국어댓글",1
"중국어못하는거같은데",1
"중국어하",1
"중국어할줄알아",1
"중반대로",1
"중요한게",1
"줘터질꺼같은",1
"줫나야한데",1
"쥐어짜면",1
"증원하라",1
"지가그만쳐보던가시발새끼가",1
"지갑",1
"지금살짝",1
"지금이",1
"지도상",1
"지리",1
"지마시발년",1
"지머금",1
"지방충",1
"지원",1
"지효시",1
"지효지인",1
"직거래",1
"직거래할",1
"직딩",1
"직원맞음",1
"직원분",1
"직장",1
"직캠",1
"진기념",1
"진동",1
"진솔",1
"진심",1
"진지",1
"진짜맜있게",1
"진짜모습",1
"진행자",1
"진행하면",1
"질문타임",1
"질질짜면",1
"집중",1
"집중하는거",1
"집착",1
"짜장에군만두",1
"짜피",1
"짤녀내꺼",1
"짤보니",1
"짤털이나",1
"짬뽕",1
"째즈",1
"짹불편러들",1
"쩐다",1
"쩔었다",1
"쯔가",1
"쯔교수님",1
"쯔교수님이면",1
"쯔깅이",1
"쯔라마",1
"쯔레기통",1
"쯔모에요",1
"쯔모티콘",1
"쯔뭉아",1
"쯔뭉이목소리",1
"쯔봉도치",1
"쯔사삭",1
"쯔시간",1
"쯔위내꺼",1
"쯔위노래잘한당",1
"쯔위도",1
"쯔위시",1
"쯔위아",1
"쯔위어공부",1
"쯔위진짜몰라",1
"쯔위하고싶은거다해",1
"쯔이가",1
"쯔이랑",1
"쯔이얏",1
"쯔이왜캐이쁘냐",1
"찌질이",1
"찍자",1
"찐따모",1
"차랑",1
"차례",1
"차이",1
"착하노",1
"참여안하",1
"채딸뉨이",1
"채영이가나왓는데",1
"채영픽",1
"채팅보는거",1
"채플입갤",1
"책상",1
"챔결끝나면",1
"챙갤나눔러들이",1
"챙갤도",1
"챙갤은",1
"챙겨주는거봐",1
"챙이",1
"처음",1
"처음문제",1
"처음부터다봑농",1
"철벽선생",1
"철저하네",1
"첫글이",1
"첫날",1
"첫콘가야댐",1
"첫콘갔다와서",1
"첫콘날",1
"첫콘때",1
"첫콘못가게됫네",1
"첫콘으로",1
"첫콘은",1
"첫콘이낫냐",1
"첫트랜하고",1
"청산유수급",1
"체조경기장",1
"쳐럽쇼케때인가",1
"쳐먹어보고싶네",1
"쳐발쳐발하던데",1
"초근접",1
"초대좀",1
"초동",1
"초딩때",1
"초록색",1
"초반",1
"총대",1
"촬영금지",1
"최고",1
"최고비호감",1
"최근곡",1
"최소",1
"최악",1
"최장시간",1
"최종단계",1
"최초",1
"추억갤플",1
"추울거같은데",1
"추이",1
"추진하자",1
"추천좀",1
"추천하는넘들",1
"추천해서",1
"축제영상보는데",1
"축하해",1
"춘기누",1
"출발",1
"충격",1
"충전",1
"충전기",1
"충전기입갤",1
"츠만큼",1
"층원가양도구해요",1
"치과가면",1
"치민다",1
"치즈육포",1
"치질하네",1
"치킨",1
"친밀",1
"친여",1
"친한거",1
"카게구루이",1
"카드",1
"카메라",1
"카메라앞",1
"카운팅",1
"카이지급아니여도",1
"카케구루이",1
"카케쿠루이",1
"카톡",1
"카톡안",1
"칵테일",1
"칼로리",1
"캐릭터",1
"캐치",1
"캔디보이",1
"캔티봉",1
"캡틴",1
"커뮤에",1
"커밍순",1
"커버무대",1
"커여워",1
"커엽",1
"커엽냐",1
"커엽누",1
"커엽다라는말",1
"컨셉",1
"컨셉아",1
"컴백땐",1
"케미보소",1
"케미이름",1
"케이스",1
"코리아",1
"코스프레",1
"콘갈자격이업슴",1
"콘굿에",1
"콘끝나고",1
"콘만해도",1
"콘서트가면",1
"콘서트가자",1
"콘서트대비",1
"콘서트데이트",1
"콘서트때각이네",1
"콘서트장",1
"콘서트장들어가면",1
"콘서트장본",1
"콘서트티켓",1
"콩나물",1
"쿵쿵치는거",1
"퀴즈",1
"퀸시",1
"크랩모",1
"크랩보울",1
"크레이피시",1
"크롭탑이라고",1
"크롭티",1
"크리스피도넛",1
"크으",1
"크트",1
"크트로",1
"큰그림",1
"클리너",1
"클리너글",1
"클리너돌릴까",1
"클릭금지",1
"킁킁하고싶다",1
"키높이깔창",1
"키로",1
"키분들",1
"키안크더라고",1
"킹름법",1
"킹수미",1
"킹자요짱나잇은",1
"킹크렙이",1
"킹트",1
"타이틀곡",1
"타임",1
"탄죠비",1
"탑블레이드대결할",1
"탑스타",1
"택배",1
"택배기사",1
"터진다고한새끼들",1
"테블릿으로",1
"테이블",1
"텍사스",1
"텐션",1
"텐션가장",1
"토닥토닥해주셈",1
"토론중",1
"토스",1
"토종인",1
"퇴갤하는",1
"투스타",1
"투어땜",1
"투표",1
"튀는애들있냐",1
"트갤럼",1
"트갤럼들",1
"트갤럼들아",1
"트갤말고",1
"트갤뿐이네",1
"트갤슬로건",1
"트갤을",1
"트갤할때",1
"트까새끼",1
"트둥이한테",1
"트둥인",1
"트럭",1
"트레이닝복",1
"트레이딩",1
"트바해줘",1
"트붕아",1
"트붕이는",1
"트붕이들아",1
"트붕이들이",1
"트붕이로",1
"트붕이아이템",1
"트신맨이",1
"트와스탠딩",1
"트와이스가",1
"트와이스꿈꾸는일이",1
"트와이스랜드영화",1
"트와이스시에",1
"트와이스에서",1
"트와이스판",1
"특별쪽지",1
"틋분전",1
"틋스타",1
"틋토리",1
"틋티비",1
"틋피스찾고",1
"티부터",1
"티치낰시",1
"티켓베이",1
"티티때왔으니까",1
"티파니",1
"팁좀",1
"파트",1
"파티",1
"팔찌",1
"팔찌받고",1
"패겠누",1
"패싸움",1
"패자",1
"팩트",1
"팬스",1
"팬시뮤비",1
"팬시틀어라",1
"팬십",1
"팬싸왔누",1
"팬씨",1
"팬이벤동영상때",1
"팬이벤영상",1
"팬이벤하다가",1
"팬인증",1
"퍼이상입니다",1
"페북",1
"페스티벌",1
"펜스",1
"펜시",1
"편의점",1
"편히쉬자",1
"평정",1
"포도",1
"포스터보고",1
"폭주",1
"폰도하고",1
"폰발열심하니까",1
"표구",1
"표주",1
"푸드존",1
"푸드존에",1
"푸드존에서",1
"푸드존은",1
"풀가동",1
"품절",1
"풍선",1
"프렌즈",1
"프로넌스가",1
"프로모션",1
"프로페셔널한디",1
"프리징",1
"플로어",1
"플미",1
"플미쉑들",1
"피드백",1
"피드백안하",1
"피시방",1
"피엠",1
"필요한",1
"필요한거",1
"핑키형",1
"하길잘했다",1
"하나씩",1
"하나언니",1
"하농",1
"하는거임",1
"하두리",1
"하루",1
"하루종일",1
"하면서",1
"하이터치",1
"하이텐션못봤다",1
"하지마",1
"하태하태",1
"하트박수입갤",1
"하트쉐이커",1
"하트천만",1
"학창시절",1
"학창시철때",1
"한곳",1
"한국",1
"한국사람",1
"한국어",1
"한국인다",1
"한군데",1
"한남충",1
"한다",1
"한데",1
"한방",1
"한방쓰는건",1
"한번쯤",1
"한입",1
"한입할",1
"할만해",1
"합동",1
"핫스팟이였농",1
"핫팩",1
"항상웃는사람은",1
"항심",1
"해결",1
"해군갈껀데",1
"해물",1
"해방",1
"해산물",1
"해야겠농",1
"해외",1
"해줄수있나여",1
"해줰",1
"핸드폰아",1
"했네",1
"행복",1
"행복회로",1
"행운",1
"허니순살",1
"허수",1
"허전함",1
"헬로우",1
"헷갈리누",1
"현수막",1
"현장",1
"현장상황",1
"현장수령",1
"현장수령하길",1
"현장예매하",1
"현장판매",1
"현질",1
"현타",1
"현판",1
"혜자",1
"혜자와이스",1
"호칭",1
"호텔방",1
"혼공족",1
"혼밥하셨농",1
"혼영하러왔다",1
"혼자",1
"혼자가는거면",1
"혼자하면",1
"혼파망일듯",1
"홈쇼핑보는거같네",1
"홍보하",1
"홍보해도",1
"홍보효과",1
"화입갤",1
"화장실",1
"확률",1
"확인해",1
"환불",1
"활동기",1
"활동첫주",1
"황금마차",1
"황금마티즈",1
"황마땜",1
"회사",1
"회식좌표",1
"효갤나눔장소바꾸라고",1
"효갤문자",1
"효갤총대",1
"효는갓리다는",1
"효뭉이",1
"효스타",1
"효시",1
"효전드",1
"후구",1
"후기뜬다",1
"후랑크",1
"후반",1
"후반인데",1
"후추크랩떳냐",1
"후회함",1
"휀씨",1
"휫자",1
"흉문개방",1
"흑두루미",1
"흥분",1
"힌트푼사람",1
"힌트해석글",1
"힌트해석한",1
"힐링된다아",1
"힘드네",1
"힙꼬포즈",1
"힙찔이",1
