"noun","n"
"찢어죽이고싶네",1
"참대단한것",1
"참여함",1
"찾기가귀찬아",1
"챁인함",1
"채용이가먹은순대국",1
"챙겨놔서",1
"챙시",1
"처벌함",1
"처음가는데",1
"처음보네",1
"처음본날이",1
"처음쓴글도",1
"처음콘서트",1
"첨나왓을때",1
"첫곡",1
"첫글은",1
"첫날",1
"첫단콘안간",1
"첫차타",1
"첫콘때",1
"첫콘때딸기티입고",1
"첫콘못찐이랑",1
"첫콘에",1
"첫콘으로",1
"첫콘은",1
"첫콘이",1
"청담",1
"청바지",1
"체육복",1
"체인",1
"체조앞마당",1
"체조이틀",1
"체조콘가려고",1
"쳐먹을생각만하노",1
"쳐박혀있던",1
"쳐발리누",1
"초대석",1
"초딩",1
"총대님",1
"총대들",1
"총정리",1
"최고",1
"최소",1
"최신",1
"최신본",1
"최초",1
"추댓이",1
"추월",1
"추적당했을거생각하니",1
"추천좀해라",1
"축구보고",1
"축구복잇으면",1
"축하",1
"출근충",1
"충격적인점",1
"충분",1
"취급",1
"층에서찍는게",1
"치질",1
"치킨",1
"친구",1
"친구년",1
"친구놈",1
"친구먹고싶진않음",1
"친구얌이",1
"침몰중인",1
"칫솔들고가면",1
"카드",1
"카메라",1
"카톡",1
"카툰전사",1
"칼삭이냥",1
"캔디보이",1
"캔디봉사야",1
"캔디봉사줄사람",1
"캔디봉살예정인데",1
"캔디봉제트앱",1
"캔디봉포함이면",1
"캔디봉품절아닌이유",1
"캔뚝",1
"캔뚝한다",1
"캡쳐해주세용",1
"커버",1
"커버공연한",1
"커지는거",1
"커피담배",1
"컴갤인데",1
"컴배경",1
"컴퓨터",1
"케이",1
"코드걸때",1
"코딱지",1
"콘굿",1
"콘데이날",1
"콘린이",1
"콘못감",1
"콘못찐",1
"콘못찐이잖아",1
"콘생각밖에안나겟네",1
"콘서느못가는",1
"콘서트가고",1
"콘서트가는거",1
"콘서트간다고",1
"콘서트날",1
"콘서트날을위해서",1
"콘서트때",1
"콘서트떡밥",1
"콘서트라는걸",1
"콘서트소리",1
"콘서트컨셉",1
"콘서트하는거",1
"콘설하는곳에서",1
"콘시작하기직전",1
"콘장소가",1
"콘쿳키보드",1
"쿠폰안뜨노",1
"크네",1
"크롭티만",1
"크트",1
"큰거같다",1
"클리너",1
"킹대국밥집",1
"킹동",1
"킹삭했자나",1
"타이틀곡이나오",1
"탈덕할까",1
"탈영한거",1
"탈영함",1
"택시탈",1
"텐트갖",1
"텐트치러간",1
"토요일날",1
"토요일에",1
"토콘끝나고",1
"퇴갤",1
"퇴갤해야겟다",1
"퇴근하면",1
"투탑",1
"트갤껐는데",1
"트갤나눔장소질문",1
"트갤답지않은것같은데",1
"트갤러가",1
"트갤럼중에",1
"트갤말고",1
"트갤머법관들",1
"트갤반응봤네",1
"트갤보는",1
"트갤식",1
"트갤을",1
"트갤이누",1
"트갤이언제는",1
"트갤하네",1
"트갤하는",1
"트갤하는거",1
"트갤하다가",1
"트갤한",1
"트갤형님들",1
"트린인데",1
"트바",1
"트병장님께선",1
"트붕이가",1
"트붕이같대요",1
"트붕이껴안음",1
"트붕이들만",1
"트붕이들에게",1
"트붕이들은",1
"트붕이였습니다",1
"트신맨님",1
"트신맨도",1
"트신맨이",1
"트와곡",1
"트와이스가",1
"트와이스는",1
"트와이스말고",1
"트와이스봄",1
"트와이스빨이지",1
"트와이스얘기하기",1
"트와이스업엇음",1
"트와이스지",1
"트와일라잇",1
"트콘",1
"트콘가버리",1
"트콘은",1
"틀딱기준",1
"틋무비덕에",1
"틋진",1
"틋티비떠도",1
"틋피스가",1
"틋피스때문에",1
"틋피스상품에",1
"틋피스쪽지",1
"틋피스할때",1
"틋피스해야지",1
"티비",1
"티셔츠",1
"티켓양도",1
"티켓팅",1
"티켓팅한거",1
"티켓파",1
"판콘가신분들",1
"판콘때보면",1
"패딩",1
"패션",1
"패션갤가서",1
"패치",1
"팩트",1
"팬반응",1
"팬사인회",1
"팬싸때",1
"팬연합트",1
"팬이된날이랑",1
"팬잘알이네",1
"팬즈",1
"팬코였다면",1
"퍄퍄",1
"퍼뜩안지우고",1
"퍼오셈",1
"페북가서",1
"편의점치킨",1
"편지",1
"편지쓰",1
"편지안씀",1
"평생",1
"평소",1
"포스터",1
"포카리",1
"포카바인더",1
"포카하나",1
"포함",1
"포함됨",1
"폭탄",1
"폰꺼내도",1
"폰두드리고잇겟지",1
"폰할때",1
"표시",1
"표예매해도",1
"표준어",1
"푸근",1
"푹찍푹찍푹찍푹찍푹찍푹찍푹찍푹찍",1
"풀충하면",1
"품절되진",1
"풍년",1
"프로",1
"프로필",1
"프리스틴",1
"프린트",1
"플레이스토어",1
"피뎁따세요",1
"피땀눈물하네",1
"피파하",1
"핀생성중입니다",1
"필독",1
"필수품",1
"필요한사람",1
"하는넘들",1
"하러간",1
"하루전",1
"하얀가루",1
"하이라이트",1
"하지마",1
"학교",1
"학교끝나서",1
"학교안",1
"학교폭력가지",1
"학년때만함",1
"학폭멤버",1
"한거",1
"한국",1
"한국녀자들",1
"한국콘",1
"한군데",1
"한다",1
"한달",1
"한마디",1
"한숨나오노",1
"한시간잡으면",1
"한여름",1
"할거생각났음",1
"할만한거",1
"할팬미",1
"합성한",1
"합정",1
"해도",1
"해보셈",1
"해산",1
"해외여행",1
"해주셈",1
"해체",1
"해피해피",1
"핵뉴비",1
"햄버거",1
"행님들을위해",1
"헤롱헤렁하는데",1
"헤이",1
"현수막사진",1
"현실",1
"현장판매",1
"현타씨게올듯",1
"현판때",1
"혐오",1
"형님들",1
"혜자",1
"호루라기",1
"혹시나했더니",1
"혼밥추천좀",1
"혼자하려",1
"홍보좀해",1
"화장실",1
"화장실가면",1
"확률",1
"확인바",1
"환전",1
"회사",1
"회사간",1
"회색",1
"회색글은",1
"효모좌",1
"효시",1
"후회하는거",1
"휭뚜루까뚜루",1
"흉아등아",1
"흑우가어딨누",1
"흑우새",1
"흑우확률",1
"희한욕",1
"힌트글좀",1
"힙색",1
